번호,연도,월,시도,구,상호,주소,상표,셀프여부,고급휘발유,휘발유,경유,실내등유
A0009715,2021년,10월,서울,강남구,㈜새서울석유 새서울주유소,서울 강남구 압구정로 154,현대오일뱅크,일반,2192.61,1988.61,1768.61,
A0000746,2021년,10월,서울,서대문구,삼미상사(주)서부주유소,서울 서대문구 성산로 255,SK에너지,셀프,,1724.58,1524.26,
A0000238,2021년,10월,서울,용산구,한남지점,서울 용산구 한남대로21길 4 (한남동),SK에너지,일반,2469.94,2215.42,2015.42,
A0000500,2021년,10월,서울,강서구,신화곡주유소,서울 강서구 국회대로 71,S-OIL,셀프,,1726.77,1519.39,
A0009537,2021년,10월,서울,도봉구,정다운셀프주유소,서울 도봉구 도봉로 635,SK에너지,셀프,,1705.19,1505.13,
A0000534,2021년,10월,서울,강서구,코리나(주)청룡주유소,서울 강서구 양천로 576,SK에너지,일반,,1818.0,1608.0,1270.0
A0010162,2021년,10월,서울,송파구,현대오일뱅크㈜직영 잠실셀프주유소,서울 송파구 송파대로 397 (석촌동),현대오일뱅크,셀프,1898.0,1752.42,1545.74,1240.0
A0000202,2021년,10월,서울,용산구,제3한강주유소,서울 용산구 한남대로 45 (한남동),GS칼텍스,일반,2206.39,1963.48,1763.48,
A0009232,2021년,10월,서울,동대문구,(주)자연에너지 국민주유소,서울 동대문구 답십리로 223 (답십리동),현대오일뱅크,셀프,,1677.42,1467.42,
A0009987,2021년,10월,서울,송파구,삼전셀프주유소,서울 송파구 백제고분로 199,SK에너지,셀프,1880.26,1696.77,1496.68,
A0009725,2021년,10월,서울,강남구,현대오일뱅크(주)직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),현대오일뱅크,일반,2127.03,1946.16,1763.77,
A0009912,2021년,10월,서울,서초구,(주)한미석유 서초주유소,서울 서초구 반포대로 64 (서초동),GS칼텍스,셀프,1928.87,1743.74,1543.74,
A0010183,2021년,10월,서울,송파구,백제고분로주유소,서울 송파구 오금로 143 (방이동),SK에너지,셀프,1890.81,1741.65,1537.45,
A0000520,2021년,10월,서울,강서구,하이웨이주유소,서울특별시 강서구 공항대로 432(화곡동),S-OIL,셀프,1890.87,1784.1,1589.26,
A0009421,2021년,10월,서울,광진구,현대오일뱅크(주) 중원셀프주유소,서울 광진구 동일로 398 (중곡동),현대오일뱅크,셀프,1928.03,1733.03,1518.03,1100.0
A0000747,2021년,10월,서울,서대문구,중앙에너비스 동교지점,서울 서대문구 연희로 12 (창천동),SK에너지,셀프,1996.71,1741.23,1541.23,
A0000161,2021년,10월,서울,강서구,염창동주유소,서울 강서구 양천로 720 (염창동),SK에너지,일반,,1988.39,1748.32,
A0009599,2021년,10월,서울,도봉구,지에스칼텍스㈜ 방학동주유소,서울 도봉구 방학로 186,GS칼텍스,셀프,1869.35,1718.35,1515.45,1165.0
A0000627,2021년,10월,서울,서대문구,행촌제2주유소,서울 서대문구 성산로 490 (대신동),SK에너지,셀프,1959.55,1724.94,1523.97,
A0009330,2021년,10월,서울,광진구,태양주유소,서울 광진구 동일로 345 (중곡동),현대오일뱅크,일반,,1716.45,1507.9,
A0000619,2021년,10월,서울,은평구,㈜오일닷컴 다회주유소,서울 은평구 증산로 441,S-OIL,셀프,,1708.19,1508.19,
A0010023,2021년,10월,서울,송파구,송파주유소,서울 송파구 송이로 28 (송파동),GS칼텍스,셀프,,1759.97,1559.0,1200.0
A0000015,2021년,10월,서울,송파구,지에스이앤알 직영 송파제일주유소,서울 송파구 삼학사로 50 (석촌동),현대오일뱅크,셀프,,1703.87,1503.87,
A0000928,2021년,10월,서울,서초구,(주)대농석유 남태령주유소,서울 서초구 과천대로 838 (방배동),SK에너지,셀프,,1745.32,1545.32,
A0010207,2021년,10월,서울,강남구,SK서광주유소,서울 강남구 역삼로 142,SK에너지,셀프,1944.03,1776.61,1576.61,
A0010235,2021년,10월,서울,강남구,SK에너지(주) 매봉주유소,서울 강남구 언주로 307,SK에너지,셀프,1970.29,1842.06,1642.06,
A0000229,2021년,10월,서울,용산구,현대오일뱅크㈜직영 한남동주유소,서울 용산구 한남대로 204 (한남동),현대오일뱅크,일반,2388.65,2031.1,1873.16,
A0001839,2021년,10월,서울,강동구,(주)소모 신월주유소,서울 강동구 양재대로 1323 (성내동),GS칼텍스,셀프,1921.06,1791.06,1590.68,1020.65
A0000228,2021년,10월,서울,용산구,에너비스,서울 용산구 한남대로 82 (한남동),SK에너지,일반,2469.94,2215.42,2015.42,
A0009807,2021년,10월,서울,강동구,(주)삼표에너지 고덕주유소,서울 강동구 고덕로 39 (암사동),GS칼텍스,셀프,2001.23,1800.74,1598.03,1377.19
A0000549,2021년,10월,서울,강서구,이케이에너지(주) 강서주유소,서울 강서구 화곡로 273 (화곡동),현대오일뱅크,셀프,,1697.03,1526.13,
A0032674,2021년,10월,서울,도봉구,한이에너지(주) 쌍문주유소,서울 도봉구 도봉로 547 (쌍문동),S-OIL,셀프,,1693.19,1493.19,
A0000567,2021년,10월,서울,강서구,유턴주유소,서울 강서구 남부순환로 57,알뜰주유소,셀프,,1691.16,1492.77,993.13
A0000716,2021년,10월,서울,서대문구,현대오일뱅크(주)직영 연세주유소,서울 서대문구 연희로 184,현대오일뱅크,셀프,1947.06,1732.68,1532.68,
A0009629,2021년,10월,서울,도봉구,한이에너지(주)KLP제1주유소,서울 도봉구 도봉로 596 (창동),현대오일뱅크,일반,,1693.19,1493.19,
A0000686,2021년,10월,서울,은평구,(주)디오티디 은평유니콘주유소,서울 은평구 통일로 1151 (진관동),현대오일뱅크,일반,1942.84,1742.84,1532.84,1043.23
A0010021,2021년,10월,서울,송파구,완불주유소,서울 송파구 송파대로 3 (장지동),SK에너지,셀프,1871.61,1751.94,1554.52,
A0033424,2021년,10월,서울,송파구,위례제일주유소,서울 송파구 위례서로 260,S-OIL,셀프,,1726.55,1518.19,
A0000669,2021년,10월,서울,서대문구,현대오일뱅크㈜직영 독립문주유소,서울 서대문구 통일로 384 (홍제동),현대오일뱅크,일반,1953.84,1762.84,1562.84,
A0000707,2021년,10월,서울,은평구,(주)명연에너지 수색훼미리주유소,서울 은평구 수색로 236 (수색동),현대오일뱅크,셀프,,1703.52,1503.52,
A0009682,2021년,10월,서울,도봉구,현대오일뱅크㈜직영 도봉현대셀프주유소,서울 도봉구 도봉로 941 (도봉동),현대오일뱅크,셀프,,1705.77,1505.77,
A0000230,2021년,10월,서울,용산구,현대오일뱅크㈜직영 강변현대주유소,서울 용산구 원효로 9 (청암동),현대오일뱅크,일반,2037.26,1880.26,1678.52,
A0000495,2021년,10월,서울,강서구,지에스칼텍스㈜ 경인고속주유소,서울 강서구 국회대로 225 (화곡동),GS칼텍스,셀프,1869.32,1699.32,1495.13,1135.71
A0001193,2021년,10월,서울,서대문구,지에스칼텍스(주)홍제동주유소,서울 서대문구 통일로 372,GS칼텍스,셀프,1917.35,1737.35,1537.35,1265.0
A0009710,2021년,10월,서울,강남구,SK논현주유소,서울 강남구 논현로 747 (논현동),SK에너지,일반,2340.03,2171.45,1924.52,1330.0
A0009886,2021년,10월,서울,서초구,(주)선문에너지 중앙주유소,서울특별시 서초구  바우뫼로 219 (양재1동),S-OIL,일반,2266.71,2047.0,1847.0,1279.35
A0000591,2021년,10월,서울,서대문구,연희주유소,서울 서대문구 연희로 129 (연희동 89-7번지),SK에너지,일반,1986.74,1732.52,1532.52,
A0010033,2021년,10월,서울,송파구,현대오일뱅크㈜직영 거여셀프주유소,서울 송파구 거마로 5 (거여동),현대오일뱅크,셀프,1908.42,1782.65,1581.23,
A0009600,2021년,10월,서울,도봉구,지에스칼텍스㈜ 도봉주유소,서울 도봉구 도봉로 895 (도봉동),GS칼텍스,셀프,1869.84,1718.84,1513.84,1190.65
A0000232,2021년,10월,서울,용산구,현대오일뱅크(주)갈월동주유소,서울특별시 용산구  한강대로 322 (남영동),현대오일뱅크,일반,2519.65,2044.13,1878.61,1027.61
A0009182,2021년,10월,서울,동대문구,(주)경동주유소,서울 동대문구 이문로 191 (이문동),S-OIL,셀프,,1711.77,1505.0,1117.74
A0009805,2021년,10월,서울,강동구,(주)소모에너지 성내주유소,서울 강동구 올림픽로 578 (성내동),GS칼텍스,셀프,,1892.84,1692.84,
A0010048,2021년,10월,서울,송파구,한강에너지(주)퍼스트주유소,서울 송파구 삼학사로 22 (석촌동),SK에너지,셀프,1891.68,1726.52,1522.97,
A0009724,2021년,10월,서울,강남구,현대오일뱅크(주)직영 한양주유소,서울 강남구 압구정로 302 (신사동),현대오일뱅크,일반,2149.65,1948.65,1743.65,
A0000498,2021년,10월,서울,강서구,참솔에너지,서울 강서구 벌말로 281 (오곡동),S-OIL,셀프,,1855.32,1654.68,
A0000221,2021년,10월,서울,용산구,한석주유소,서울 용산구 이촌로 164,SK에너지,일반,2411.65,2150.23,2014.9,
A0009989,2021년,10월,서울,송파구,상아주유소,서울 송파구 거마로 82,현대오일뱅크,셀프,,1723.0,1515.03,1004.84
A0010236,2021년,10월,서울,강남구,SK에너지㈜ 진달래주유소,서울 강남구 도곡로 208,SK에너지,일반,1934.0,1824.0,1624.0,
A0004458,2021년,10월,서울,광진구,정해네트웍스(주)일진주유소,서울 광진구 동일로 413 (중곡동),S-OIL,셀프,1878.94,1719.58,1507.97,
A0033343,2021년,10월,서울,송파구,지에스칼텍스(주)스마트위례주유소,서울 송파구 위례중앙로 43 (장지동),GS칼텍스,셀프,1885.97,1765.97,1560.97,
A0000240,2021년,10월,서울,용산구,현대오일뱅크(주)직영 소월길주유소,서울 용산구 소월로 66 (후암동),현대오일뱅크,일반,2517.65,2033.13,1864.67,
A0009765,2021년,10월,서울,광진구,현대오일뱅크(주)직영 능동주유소,서울 광진구 천호대로 584 (능동),현대오일뱅크,셀프,1926.42,1709.32,1499.32,1000.0
A0009669,2021년,10월,서울,도봉구,현대오일뱅크㈜직영 영신주유소,서울 도봉구 방학로 151,현대오일뱅크,일반,1962.84,1768.81,1568.81,1071.58
A0002534,2021년,10월,서울,서초구,(주)동원석유,경기도 부천시 원미구  부흥로 182 (중동),S-OIL,셀프,,1725.0,1523.77,
A0000530,2021년,10월,서울,강서구,우장산주유소,서울 강서구 강서로 292 (내발산동),SK에너지,셀프,,1780.61,1575.06,1302.9
A0010018,2021년,10월,서울,송파구,송파알찬주유소,서울 송파구 백제고분로 229 (삼전동),S-OIL,셀프,,1683.87,1483.87,
A0033131,2021년,10월,서울,은평구,뉴타운셀프주유소,서울 은평구 통일로 1031,S-OIL,셀프,,1726.32,1526.32,
A0033059,2021년,10월,서울,송파구,지에스칼텍스(주)가든파이브주유소,서울 송파구 탄천동로 740,GS칼텍스,셀프,1881.61,1761.61,1556.61,
A0000683,2021년,10월,서울,은평구,대성산업㈜ 대성주유소,서울 은평구 통일로 642,GS칼텍스,셀프,1927.03,1732.39,1532.39,
A0009938,2021년,10월,서울,송파구,제트라인DM주유소,서울 송파구 중대로 183 (가락동),현대오일뱅크,일반,,1746.1,1546.1,
A0000780,2021년,10월,서울,구로구,정은주유소,서울 구로구 경인로 407 (고척동),현대오일뱅크,일반,,1743.45,1521.19,1100.0
A0009218,2021년,10월,서울,동대문구,(주)파랑에너지,서울 동대문구 망우로 126,GS칼텍스,셀프,1884.81,1724.61,1522.03,1020.32
A0000443,2021년,10월,서울,영등포구,성락주유소,서울 영등포구 가마산로 414 (신길동),S-OIL,셀프,,1677.68,1475.74,
A0000129,2021년,10월,서울,마포구,SK에너지 양지주유소,서울 마포구 마포대로 69 (도화동),SK에너지,일반,2068.33,1964.33,1772.33,
A0001025,2021년,10월,서울,양천구,현대오일뱅크(주)직영 양천현대셀프주유소,서울 양천구 안양천로 1179 (목동),현대오일뱅크,셀프,1889.16,1721.42,1516.42,
A0000279,2021년,10월,서울,영등포구,선유도주유소,서울 영등포구 양평로 141 (양평동5가),S-OIL,셀프,,1747.03,1547.03,
A0000771,2021년,10월,서울,관악구,현대오일뱅크(주)직영 문성골주유소,서울 관악구 문성로 97 (신림동),현대오일뱅크,일반,,1795.42,1595.42,1100.0
A0000164,2021년,10월,서울,마포구,(주)안국에너지 망원동주유소,서울 마포구 월드컵로 119 (망원동),SK에너지,일반,,1780.26,1567.03,
A0009240,2021년,10월,서울,동대문구,한영주유소 (한화),서울 동대문구 망우로 38 (휘경동),현대오일뱅크,일반,,1863.55,1635.81,1390.0
A0001144,2021년,10월,서울,관악구,SK에너지(주) 신봉천,서울 관악구 남부순환로 1880 (봉천동),SK에너지,일반,1904.32,1795.94,1595.94,1099.0
A0000961,2021년,10월,서울,양천구,현대오일뱅크㈜직영 목동셀프주유소,서울 양천구 공항대로 648 (목동),현대오일뱅크,셀프,,1748.03,1538.03,
A0009828,2021년,10월,서울,강남구,방죽주유소,서울 강남구 밤고개로 215 (율현동),GS칼텍스,셀프,,1749.58,1551.58,
A0000287,2021년,10월,서울,영등포구,버드나룻길주유소,서울 영등포구 버드나루로 111 (당산동),SK에너지,일반,2179.29,2034.43,1790.0,1340.0
A0009829,2021년,10월,서울,강남구,자곡셀프주유소,서울 강남구 밤고개로 120 (자곡동),SK에너지,셀프,,1771.0,1560.48,
A0009195,2021년,10월,서울,동대문구,현대오일뱅크㈜직영 스피드주유소,서울 동대문구 천호대로 453 (장안동),현대오일뱅크,일반,1927.06,1756.06,1556.06,
A0000163,2021년,10월,서울,마포구,(주)만성상사 대흥주유소,서울 마포구 대흥로 61 (대흥동),SK에너지,일반,2272.32,1800.13,1600.13,1549.06
A0001005,2021년,10월,서울,양천구,현대주유소,서울 양천구 남부순환로 372 (신월동),S-OIL,셀프,,1672.58,1468.26,
A0009172,2021년,10월,서울,동대문구,풍한주유소,서울 동대문구 안암로 168,SK에너지,일반,,1683.71,1484.03,
A0000370,2021년,10월,서울,영등포구,매봉주유소,서울 영등포구 도신로 248 (신길동),현대오일뱅크,셀프,,1725.35,1523.16,1103.23
A0000996,2021년,10월,서울,양천구,현대오일뱅크(주)직영 양천셀프주유소,서울 양천구 목동로 17,현대오일뱅크,셀프,1928.65,1708.65,1508.65,
A0001202,2021년,10월,서울,강남구,지에스칼텍스(주)학여울주유소,서울 강남구 남부순환로 3170 (일원2동),GS칼텍스,일반,2323.77,2123.77,1921.05,
A0006665,2021년,10월,서울,광진구,(주)장수주유소,서울 광진구 동일로 266 (군자동),SK에너지,셀프,,1735.32,1521.29,
A0009231,2021년,10월,서울,동대문구,재정제2주유소,서울 동대문구 사가정로 90 (전농동),현대오일뱅크,셀프,,1708.55,1508.55,
A0000120,2021년,10월,서울,마포구,마포주유소,서울 마포구 마포대로 186 (공덕동),S-OIL,일반,,1987.32,1786.39,1344.14
A0001023,2021년,10월,서울,양천구,현대오일뱅크(주)직영 남부순환셀프주유소,서울 양천구 남부순환로 553 (신월동),현대오일뱅크,셀프,1958.03,1718.03,1538.03,
A0001199,2021년,10월,서울,강남구,지에스칼텍스㈜ 삼성로주유소,서울 강남구 삼성로 563 (삼성동),GS칼텍스,셀프,2072.13,1946.74,1734.65,
A0001149,2021년,10월,서울,관악구,(주)한유에너지행운셀프주유소,서울 관악구 남부순환로 1883 (봉천동),SK에너지,셀프,2016.9,1809.65,1609.65,
A0000146,2021년,10월,서울,마포구,마포시엠주유소,서울 마포구 월드컵북로 62,GS칼텍스,일반,,1776.35,1566.35,
A0000991,2021년,10월,서울,양천구,현대오일뱅크(주)직영 신목동셀프주유소,서울 양천구 목동동로10길 13,현대오일뱅크,셀프,1968.03,1767.03,1567.03,
A0000442,2021년,10월,서울,영등포구,씨앤에스유통 한성주유소,서울 영등포구 여의대방로 227,S-OIL,일반,,1740.35,1536.16,1100.0
A0009173,2021년,10월,서울,동대문구,재정주유소,서울 동대문구 전농로 121 (전농동),현대오일뱅크,셀프,1933.67,1706.16,1506.16,1200.0
A0000324,2021년,10월,서울,영등포구,성원이앤에스(주)영등포지점,서울 영등포구 국회대로52길 9-13 (영등포동7가),GS칼텍스,일반,2095.16,1929.45,1729.45,1283.87
A0007701,2021년,10월,서울,양천구,현대오일뱅크(주)직영 양정주유소,서울 양천구 국회대로 158 (신정동),현대오일뱅크,일반,,1767.68,1565.74,
A0001089,2021년,10월,서울,관악구,현대주유소,서울 관악구 난곡로 108 (신림동),현대오일뱅크,일반,,1757.13,1557.13,
A0010232,2021년,10월,서울,강남구,명품주유소,서울 강남구 도곡로 249 (역삼동),S-OIL,일반,2213.16,2083.16,1913.16,
A0000115,2021년,10월,서울,마포구,SK에너지(주) 안국주유소,서울 마포구 양화로 33,SK에너지,일반,2036.06,1935.26,1731.06,
A0000655,2021년,10월,서울,관악구,CJ대한통운㈜ 신림주유소,서울 관악구 남부순환로 1515 (신림동),GS칼텍스,일반,,1850.74,1641.65,
A0000430,2021년,10월,서울,동작구,현대오일뱅크㈜직영 흑석동셀프주유소,서울 동작구 현충로 101 (흑석동),현대오일뱅크,셀프,1924.48,1758.48,1559.52,
A0001157,2021년,10월,서울,관악구,SK에너지(주)직영 대공원주유소,서울 관악구 과천대로 921 (남현동),SK에너지,일반,1935.94,1795.94,1595.94,
A0000983,2021년,10월,서울,양천구,형산석유(주)원주유소,서울 양천구 남부순환로 408,현대오일뱅크,일반,,1684.48,1481.9,1135.48
